route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
4452_86286,154,4452_5037,M3 Parkway,D371,0,4452_7778018_Txc82E0D087-7D08-49C1-926F-495A35F48874,4452_252
4452_86289,154,4452_504,Bray (Daly),E212,1,4452_7778018_Txc207783ED-547D-4D28-9F4F-46BDB6715201,4452_9
4452_86286,143,4452_5040,M3 Parkway,D371,0,4452_7778018_Txc1890DC36-D01A-4194-83BA-8FF3672DCF4F,4452_255
4452_86286,164,4452_5041,M3 Parkway,D371,0,4452_7778018_TxcDF94C39E-EA82-43D6-A371-F87EE22B716C,4452_255
4452_86286,165,4452_5042,M3 Parkway,D371,0,4452_7778018_TxcB9A4A54E-0ACF-4AF7-9A59-A0D229E22077,4452_255
4452_86286,166,4452_5043,M3 Parkway,D371,0,4452_7778018_TxcDDE8CE63-9400-46EA-B752-442A7E160CED,4452_255
4452_86286,155,4452_5044,M3 Parkway,D371,0,4452_7778018_Txc8B1BD973-2294-4A50-89AD-8424422A4480,4452_255
4452_86286,167,4452_5045,M3 Parkway,D371,0,4452_7778018_Txc78E5BA98-1ABF-4444-B28D-132FC438DC2C,4452_255
4452_86286,152,4452_5046,Maynooth,D911,0,4452_7778018_Txc533B5A9D-8840-41B2-8D8C-38399AD5E75E,4452_256
4452_86286,135,4452_5047,Maynooth,D910,0,4452_7778018_Txc64450180-7B38-481B-9085-FB16539AC4E5,4452_263
